conta|data_criacao_conta|data_extincao_conta|conta_superior|nome_conta|descricao_funcao_conta
81730100|1988-06-01|NULL|81730007|(-) FUNDO DE GARANTIA DO TEMPO DE SERVICO|Registrar o valor das contribuições patronais e semelhantes, de natureza social, estabelecidas em leis ou regulamentos, que constituam despesa efetiva da instituição, no período.
81730502|1988-06-01|NULL|81730007|(-) PREVIDENCIA SOCIAL|Registrar o valor das contribuições patronais e semelhantes, de natureza social, estabelecidas em leis ou regulamentos, que constituam despesa efetiva da instituição, no período.
81730605|1988-06-01|NULL|81730007|(-) PREVIDENCIA COMPLEMENTAR|Registrar o valor das contribuições patronais e semelhantes, de natureza social, estabelecidas em leis ou regulamentos, que constituam despesa efetiva da instituição, no período.
81730997|1988-06-01|NULL|81730007|(-) OUTRAS|Registrar o valor das contribuições patronais e semelhantes, de natureza social, estabelecidas em leis ou regulamentos, que constituam despesa efetiva da instituição, no período.
81733004|1988-06-01|NULL|81700006|(-) DESPESAS DE PESSOAL - PROVENTOS|Registrar o valor dos proventos do pessoal efetivamente utilizado na execução dos serviços da instituição, que constituam custo efetivo, no período. Esta conta requer os seguintes subtítulos de uso interno: - Adicional Noturno - Aviso Prévio - Comissões - Diárias - Férias - Abono Pecuniário - Férias - Indenizadas - Gratificações - Horas Extras - Licenças Prêmio Indenizadas           - Salários - 13º Salário - Estagiários - Riscos de Quebra de Caixa - Prêmios de Produção - Outras.
81736001|1988-06-01|NULL|81700006|(-) DESPESAS DE PESSOAL - TREINAMENTO|Registrar o valor das despesas relacionadas com o treinamento do pessoal efetivamente utilizado na execução dos serviços da instituição, que constituam custo efetivo, no período. Esta conta requer os seguintes subtítulos de uso interno: - Programa de Formação Profissional - Seleção e Contratação - Outras.
81737000|1994-02-01|NULL|81700006|(-) DESPESAS DE REMUNERACAO DE ESTAGIARIOS|Registrar o valor das despesas com remuneração de estagiários que executam serviços para a instituição ou entidade, que constituam custo efetivo, no período.
81739008|1988-06-01|NULL|81700006|(-) DESPESAS DE PROCESSAMENTO DE DADOS|Registrar o valor das despesas relacionadas com processamento de dados, inclusive de arrendamento de computadores, serviços contratados ou utilização de equipamentos próprios, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno: - Aluguel de Equipamentos - Desenvolvimento e Manutenção de Sistemas - Pessoal Especializado - Execução de Serviços.
81742002|1988-06-01|NULL|81700006|(-) DESPESAS DE PROMOCOES E RELACOES PUBLICAS|Registrar o valor das despesas de promoções, relações públicas, confraternizações, e outras da mesma natureza realizadas no exclusivo interesse da instituição, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno: - Exposições e Congressos - Confraternizações - Brindes - Programas de Divulgação - Representações - Promoções e Relações Públicas.
81745009|1988-06-01|NULL|81700006|(-) DESPESAS DE PROPAGANDA E PUBLICIDADE|Registrar o valor das despesas de propaganda e publicidade realizadas no exclusivo interesse da instituição, pertencentes ao período em curso.
81748006|1988-06-01|NULL|81700006|(-) DESPESAS DE PUBLICACOES|Registrar o valor das despesas de publicações de editais, avisos, demonstrações financeiras, relatórios e atas, realizadas no exclusivo interesse da instituição, pertencentes ao período em curso.
81751000|1988-06-01|NULL|81700006|(-) DESPESAS DE SEGUROS|Registrar o valor das despesas de seguros realizadas no exclusivo interesse da instituição, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno:         - Seguro de Incêndio - Seguro de Responsabilidade - Seguro de Fidelidade - Seguro de Lucros Cessantes - Seguro de Quebra de Máquinas - Seguro de Automóveis.
81754007|1988-06-01|NULL|81700006|(-) DESPESAS DE SERVICOS DO SISTEMA FINANCEIRO|Registrar as despesas de taxas e serviços prestados por entidades do sistema financeiro, realizadas no exclusivo interesse da instituição, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno: - Cadastro e Cobrança - Custódia de Títulos e Valores Mobiliários - Guarda de Valores e Bens - Serviço de Compensação - Corretagens e Emolumentos - Comissões.
81757004|1988-06-01|NULL|81700006|(-) DESPESAS DE SERVICOS DE TERCEIROS|Registrar as despesas de serviços prestados por terceiros à instituição, realizados no seu exclusivo interesse, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno: - Autenticações, Reproduções e Cópias - Fiscalização de Operações do Crédito Rural - Filmes, Revelações e Serviços Fotográficos - Música Ambiental - Microfilmagem - Encadernações - Serviços Gráficos. Os valores relativos a serviços executados por terceiros, relacionados com processamento de dados, propaganda, publicidade, transporte, comunicações e manutenção e conservação de bens, não se registram nesta conta, por haver títulos adequados para sua classificação.
81760008|1988-06-01|NULL|81700006|(-) DESPESAS DE SERVICOS DE VIGILANCIA E SEGURANCA|Registrar o valor das despesas com serviços de vigilância e segurança, realizadas no exclusivo interesse da instituição, pertencentes ao período em curso.
81763005|1988-06-01|NULL|81700006|(-) DESPESAS DE SERVICOS TECNICOS ESPECIALIZADOS|Registrar o valor das despesas com serviços técnicos especializados encomendados pela instituição a terceiros, no seu exclusivo interesse, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno: - Assessoria Técnica - Auditoria Externa - Consultoria Financeira - Consultoria Jurídica - Serviços de Tradução - Serviços de Avaliação - Serviços de Engenharia
81766002|1988-06-01|NULL|81700006|(-) DESPESAS DE TRANSPORTE|Registrar as despesas de transportes em geral, quer seja por meios próprios ou com utilização de serviços de terceiros, realizados no exclusivo interesse da instituição, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno: - Combustíveis e Lubrificantes - Condução - Seguros - Impostos - Manutenção e Conservação.
81769009|1988-06-01|NULL|81700006|(-) DESPESAS TRIBUTARIAS|Registrar o valor dos impostos, taxas e contribuições, que constituam despesa efetiva da instituição, no período. Esta conta requer os seguintes subtítulos de uso interno: - Tributos Federais - Tributos Estaduais - Tributos Municipais.
81772003|1988-06-01|NULL|81700006|(-) DESPESAS DE VIAGEM AO EXTERIOR|Registrar as despesas de viagem ao exterior, como as relacionadas com deslocamentos, hospedagem e alimentação de funcionários e diretores, no exclusivo interesse da instituição, pertencentes ao período em curso.Esta conta requer os seguintes subtítulos de uso interno: - Diretoria - Pessoal Administrativo
81775000|1988-06-01|NULL|81700006|(-) DESPESAS DE VIAGEM NO PAIS|Registrar as despesas de viagens no País, relacionadas com deslocamentos, hospedagem e alimentação de funcionários e diretores a serviço da instituição, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno: - Diretoria - Inspetoria e Fiscalização - Pessoal Administrativo
81777008|1995-07-01|NULL|81700006|(-) DESPESAS DE MULTAS APLICADAS P/BANCO CENTRAL|Registrar o valor das multas aplicadas pelo Banco Central do Brasil, em função do exercício de sua atribuição de fiscalização.
81781001|1991-03-01|NULL|81700006|(-) DESPESAS DE TAXA DE ADMINISTRACAO DO FUNDO|Registrar, diariamente, o valor da taxa de administração devida pelo Fundo à administradora, de acordo com a regulamentação vigente.
81799000|1988-06-01|NULL|81700006|(-) OUTRAS DESPESAS ADMINISTRATIVAS|Registrar o valor das despesas administrativas para cuja escrituração não exista conta específica, pertencentes ao período em curso. Esta conta requer os seguintes subtítulos de uso interno: - Assinatura de Jornais e Revistas - Condomínio - Copa e Cozinha - Contribuição Sindical Patronal - Emolumentos Judiciais e Cartorários - Uniformes e Vestuários.
81800009|1988-06-01|NULL|81000005|(-) APROVISIONAMENTOS E AJUSTES PATRIMONIAIS|
81810006|1988-06-01|NULL|81800009|(-) DESP. DE AMORTIZACAO|Registrar o valor dos encargos necessários à formação de provisão para amortização de aplicações classificadas no Diferido ou no Intangível, que constituam despesa efetiva da instituição, no período.
81810109|2008-12-01|NULL|81810006|(-) DESP. DE AMORT. - DIFERIDO|Registrar o valor dos encargos necessários à formação de provisão para amortização de aplicações classificadas no Diferido ou no Intangível, que constituam despesa efetiva da instituição, no período.
81810202|2008-12-01|NULL|81810006|(-) DESP. D/AMORT. - INTANGIVEL|Registrar o valor dos encargos necessários à formação de provisão para amortização de aplicações classificadas no Diferido ou no Intangível, que constituam despesa efetiva da instituição, no período.
81810305|2013-12-01|NULL|81810006|(-) DESP AMORT - AGIO BAS EXPEC RENT FUTURA|Registrar o valor dos encargos necessários à formação de provisão para amortização de aplicações classificadas no Diferido ou no Intangível, que constituam despesa efetiva da instituição, no período.
81810350|2013-12-01|NULL|81810006|(-) DESP AMORT - AGIO P/DIF VAL MERCADO D/ATIVOS|Registrar o valor dos encargos necessários à formação de provisão para amortização de aplicações classificadas no Diferido ou no Intangível, que constituam despesa efetiva da instituição, no período.
81810381|2013-12-01|NULL|81810006|(-) DESP AMOR - AG BAS FUN COM INTANG OU RAZ ECON|Registrar o valor dos encargos necessários à formação de provisão para amortização de aplicações classificadas no Diferido ou no Intangível, que constituam despesa efetiva da instituição, no período.
81820003|1988-06-01|NULL|81800009|(-) DESPESAS DE DEPRECIACAO|Registrar o valor dos encargos decorrentes de depreciações calculadas sobre bens do Imobilizado, em uso nas atividades sociais da instituição, que constituam despesa efetiva da instituição, no período.
81830000|1988-06-01|NULL|81800009|(-) DESPESAS DE PROVISOES OPERACIONAIS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830055|1988-06-01|NULL|81830000|(-) PERDAS EM APLIC EM DEPOSITOS INTERFINANCEIROS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830103|1988-06-01|NULL|81830000|(-) DESVALORIZACAO DE TITULOS LIVRES|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830127|1994-02-01|NULL|81830000|(-) DESVALORIZACAO DE CREDITOS VINCULADOS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830158|1988-06-01|NULL|81830000|(-) DESVALORIZ DE TIT VINCUL A OPER COMPROMISSADAS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830206|1988-06-01|NULL|81830000|(-) DESVALORIZ DE TIT VINC A NEG INTERMED VALORES|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830268|2003-01-01|NULL|81830000|(-) DERIVATIVOS DE CREDITO|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830309|1988-06-01|NULL|81830000|(-) PROVISOES PARA OPERACOES DE CREDITO|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830354|1995-07-01|NULL|81830000|(-) REPASSES INTERFINANCEIROS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830402|1988-06-01|NULL|81830000|(-) PROVISOES PARA ARRENDAMENTO MERCANTIL|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830505|1988-06-01|NULL|81830000|(-) PERDAS NA VENDA DE VALOR RESIDUAL|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830550|1998-07-01|NULL|81830000|(-) PERDAS DE BENS DE ARRENDAMENTO OPERACIONAL|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830608|1988-06-01|NULL|81830000|(-) PROVISOES PARA OUTROS CREDITOS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830701|1988-06-01|NULL|81830000|(-) PERDAS EM PARTICIPACOES SOCIETARIAS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830804|1988-06-01|NULL|81830000|(-) PERDAS EM DEPENDENCIAS NO EXTERIOR|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830907|1988-06-01|NULL|81830000|(-) PERDAS EM SOCIEDADES COLIGADAS E CONTROLADAS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830952|2013-12-01|NULL|81830000|(-) PERD RED VAL RECUP AGIO BAS EXP RENT FUTURA|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830969|2013-12-01|NULL|81830000|(-) PERD RED AO VAL RECUP AGIP/DIF VA MERC ATIVO|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830976|2013-12-01|NULL|81830000|(-) PERD RED VAL RECUP AGIO FUND COM INT OU RZ ECO|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81830990|1989-11-01|NULL|81830000|(-) OUTRAS|Registrar os encargos necessários à formação de provisões operacionais, retificadoras do Ativo, que constituam despesa efetiva da instituição, no período. O subtítulo Desvalorização de Créditos Vinculados deve ser utilizado para registrar a constituição da provisão para desvalorização das aplicações ou créditos de caráter obrigatório.
81840007|2017-01-01|NULL|81800009|(-) DESPESAS DE PROVISÕES PASSIVAS|Registrar, nos adequados subtítulos, os encargos necessários à formação de provisões para contingências, provisão para garantias financeiras prestadas e demais provisões passivas, que constituam despesas efetivas da instituição, no período.
81840100|2017-01-01|NULL|81840007|(-) CONTINGÊNCIAS|Contingências
81840203|2017-01-01|NULL|81840007|(-) GARANTIAS FINANCEIRAS PRESTADAS|Garantias Financeiras Prestadas
81840904|2017-01-01|NULL|81840007|(-) OUTRAS|Outras
81900002|1988-06-01|NULL|81000005|(-) OUTRAS DESPESAS OPERACIONAIS|Registrar o valor das despesas de administração de fundos e programas sociais, pertencentes ao período em curso.
81910009|1988-06-01|NULL|81900002|(-) DESP DE ADMINISTR DE FUNDOS E PROGR SOCIAIS|
81912007|2008-12-01|NULL|81900002|(-)DESP D/OBR P/OP VINCULADAS A CESSAO|Registrar, pela instituição vendedora ou cedente, as despesas relativas às obrigações assumidas em operações de venda ou de transferência de ativos financeiros que não foram por ela baixados, integral ou proporcionalmente, apropriadas pela taxa efetiva da operação em função do prazo remanescente
81912100|2008-12-01|NULL|81912007|(-) DE OPERACOES DE CREDITO|Registrar, pela instituição vendedora ou cedente, as despesas relativas às obrigações assumidas em operações de venda ou de transferência de ativos financeiros que não foram por ela baixados, integral ou proporcionalmente, apropriadas pela taxa efetiva da operação em função do prazo remanescente
81912203|2008-12-01|NULL|81912007|(-) DE OPERACOES DE ARRENDAMENTO MERCANTIL|Registrar, pela instituição vendedora ou cedente, as despesas relativas às obrigações assumidas em operações de venda ou de transferência de ativos financeiros que não foram por ela baixados, integral ou proporcionalmente, apropriadas pela taxa efetiva da operação em função do prazo remanescente
81912306|2008-12-01|NULL|81912007|(-) D/OUT OPER C/CARACT D/CONC D/CREDITO|Registrar, pela instituição vendedora ou cedente, as despesas relativas às obrigações assumidas em operações de venda ou de transferência de ativos financeiros que não foram por ela baixados, integral ou proporcionalmente, apropriadas pela taxa efetiva da operação em função do prazo remanescente
81912409|2008-12-01|NULL|81912007|(-) DE OUTROS ATIVOS FINANCEIROS|Registrar, pela instituição vendedora ou cedente, as despesas relativas às obrigações assumidas em operações de venda ou de transferência de ativos financeiros que não foram por ela baixados, integral ou proporcionalmente, apropriadas pela taxa efetiva da operação em função do prazo remanescente
81915004|1996-04-01|NULL|81900002|(-) PREJ E/OP D/VEND OU D/TRAN D/ATIV FINAN|Registrar, pela instituição vendedora ou cedente, o resultado negativo apurado em uma operação de venda ou de transferência de ativos financeiros que foram por ela baixados, integral ou proporcionalmente. O subtítulo De Outros Ativos Financeiros, código 8.1.9.15.40-6, deve ser utilizado apenas quando não houver conta específica, mantido controle por tipo de ativo em subtítulo
81915107|2008-12-01|NULL|81915004|(-) DE OPERACOES DE CREDITO|Registrar, pela instituição vendedora ou cedente, o resultado negativo apurado em uma operação de venda ou de transferência de ativos financeiros que foram por ela baixados, integral ou proporcionalmente. O subtítulo De Outros Ativos Financeiros, código 8.1.9.15.40-6, deve ser utilizado apenas quando não houver conta específica, mantido controle por tipo de ativo em subtítulo
81915200|2008-12-01|NULL|81915004|(-) D/OPER D/ARRENDAMENTO MERCANTIL|Registrar, pela instituição vendedora ou cedente, o resultado negativo apurado em uma operação de venda ou de transferência de ativos financeiros que foram por ela baixados, integral ou proporcionalmente. O subtítulo De Outros Ativos Financeiros, código 8.1.9.15.40-6, deve ser utilizado apenas quando não houver conta específica, mantido controle por tipo de ativo em subtítulo
81915303|2008-12-01|NULL|81915004|(-) D/OUT OPER C/CARACT D/CONC D/CREDITO|Registrar, pela instituição vendedora ou cedente, o resultado negativo apurado em uma operação de venda ou de transferência de ativos financeiros que foram por ela baixados, integral ou proporcionalmente. O subtítulo De Outros Ativos Financeiros, código 8.1.9.15.40-6, deve ser utilizado apenas quando não houver conta específica, mantido controle por tipo de ativo em subtítulo
81915406|2008-12-01|NULL|81915004|(-) DE OUTROS ATIVOS FINANCEIROS|Registrar, pela instituição vendedora ou cedente, o resultado negativo apurado em uma operação de venda ou de transferência de ativos financeiros que foram por ela baixados, integral ou proporcionalmente. O subtítulo De Outros Ativos Financeiros, código 8.1.9.15.40-6, deve ser utilizado apenas quando não houver conta específica, mantido controle por tipo de ativo em subtítulo
81917002|2012-01-01|NULL|81900002|(-) AMORT RES LIQ NEG DEC REN OPER CREDITO CEDIDA|Registrar as amortizações referentes ao diferimento do resultado líquido negativo decorrente de renegociação de operação de crédito cedida, observado o disposto na Resolução nº 4.036, de 2011.
81920006|1988-06-01|NULL|81900002|(-) DESPESAS DE ADMINISTRACAO DE LOTERIAS|Registrar o valor das despesas de administração de loterias, pertencentes ao período em curso.
81925001|1994-02-01|NULL|81900002|(-) DESP.IMPOSTO S/SERVICOS QUALQUER NATUREZA-ISS|Registrar as despesas com o imposto sobre serviços de qualquer natureza que incidir sobre os serviços prestados pela instituição ou entidade, pertencentes ao período em curso.
81930003|1988-06-01|NULL|81900002|(-) DESPESAS DE CONTRIBUICAO AO COFINS|Registrar o valor das despesas de Contribuição ao Financiamento da Seguridade Social - COFINS, pertencentes ao período em curso.
81933000|1988-06-01|NULL|81900002|(-) DESPESAS DE CONTRIBUICAO AO PIS/PASEP|Registrar o valor das despesas de contribuição ao PIS/PASEP realizadas pela instituição, no período.
81936007|1988-06-01|NULL|81900002|(-) DESPESAS DE CONTRIBUICAO AO SFH|Registrar o valor das despesas de contribuição ao Fundo de Compensação de Variações Salariais e outras contribuições ao Sistema Financeiro da Habitação previstas regulamentarmente, pertencentes ao período em curso.
81940000|1988-06-01|NULL|81900002|(-) DESPESAS DE CESSAO DE CREDITOS DE ARRENDAMENTO|Registrar o valor das despesas incidentes sobre os créditos de arrendamento mercantil cedidos a terceiros, que constituam custo efetivo da instituição, no período.
81945005|1991-02-01|NULL|81900002|(-) DESP CESSAO CREDITOS DECOR CONTRAT EXPORTACAO|Registrar o valor das despesas de cessão de crédito decorrentes de contratos de exportação, com ou sem coobrigação, pertencentes ao período em curso.
81950007|1988-06-01|NULL|81900002|(-) DESPESAS DE CESSAO DE OPERACOES DE CREDITO|Registrar o valor das despesas incidentes sobre os créditos de operações cedidas a terceiros, com ou sem coobrigação, que constituam custo efetivo da instituição, no período.
81952005|2001-12-01|NULL|81900002|DESP. DESCONTOS CONCEDIDOS EM RENEGOCIAÇOES|Registrar, nos adequados subtítulos, as despesas referentes a descontos concedidos em renegociações de operações de crédito, de arrendamento mercantil ou de outras operações com características de concessão de crédito.
81952108|2001-12-01|NULL|81952005|OPERAÇÕES DE CRÉDITO|Registrar, nos adequados subtítulos, as despesas referentes a descontos concedidos em renegociações de operações de crédito, de arrendamento mercantil ou de outras operações com características de concessão de crédito.
81952201|2001-12-01|NULL|81952005|OPERAÇÕES DE ARRENDAMENTO MERCANTIL|Registrar, nos adequados subtítulos, as despesas referentes a descontos concedidos em renegociações de operações de crédito, de arrendamento mercantil ou de outras operações com características de concessão de crédito.
81952304|2001-12-01|NULL|81952005|OUTRAS OP. - CONCESSÃO DE CRÉDITO|Registrar, nos adequados subtítulos, as despesas referentes a descontos concedidos em renegociações de operações de crédito, de arrendamento mercantil ou de outras operações com características de concessão de crédito.
81955002|1988-12-01|NULL|81900002|(-) DESPESAS DE JUROS AO CAPITAL|Registrar os juros pagos ou creditados a sócios ou acionistas, referentes a remuneração do capital próprio.
81960004|1988-06-01|NULL|81900002|(-) DESP DE OBRIG P/FUNDOS FINANC E DE DESENVOLVIM|Registrar o valor das despesas incidentes sobre fundos financeiros e de desenvolvimento, que constituam despesa efetiva da instituição, no período.
81965009|1991-08-01|NULL|81900002|(-) DESPESAS DE RECURSOS DO PROAGRO|Registrar as despesas decorrentes de recursos do PROAGRO de responsabilidade da instituição.
81975006|1989-11-01|NULL|81900002|DESPESAS DE OPERACOES ESPECIAIS|Registrar as despesas do desdobramento do subgrupo Operações Especiais que não tenham conta própria e que constituam encargo efetivo da instituição, no período.
81977004|2014-05-01|NULL|81900002|DESPESAS DE DIREITOS ESPECÍFICOS DE CONTROLADAS NÃO SUJEITAS À AUTORIZAÇÃO DO BANCO CENTRAL|Registro das despesas incorridas na geração de rendas originadas dos direitos específicos dos segmentos em que atuam as entidades controladas não sujeitas à autorização do Banco Central do Brasil, para cuja escrituração não exista conta específica, desde que esses direitos não sejam caracterizados como operações de crédito.
81978003|2014-05-01|NULL|81900002|DESPESAS DE OBRIGAÇÕES ESPECÍFICAS DE CONTROLADAS NÃO SUJEITAS À AUTORIZAÇÃO DO BANCO CENTRAL|Registro, pela instituição líder, no Balancete Patrimonial Analítico - Conglomerado Prudencial, das despesas de obrigações específicas de entidades controladas não sujeitas à autorização do Banco Central do Brasil.
81980008|1991-05-01|NULL|81900002|(-) DESP COM CAPTACAO EM TITS DE DESENV ECONOMICO|Registrar as despesas com captação em títulos de desenvolvimento econômico, que constituam custo efetivo da instituição, no período.
81985003|1989-11-01|NULL|81900002|DESPESAS DE OBRIGACOES DIVERSAS|Registrar as despesas do desdobramento do subgrupo Obrigações Diversas - CEF/BNDES que não tenham conta própria e que constituam encargo efetivo da instituição, no período.
81986002|2004-05-01|NULL|81900002|(-) DISPÊNDIOS DE DEPÓSITOS INTERCOOPERATIVOS|Registrar as despesas de captação de recursos, realizadas pelas cooperativas centrais junto às cooperativas singulares, decorrentes da centralização financeira.
81990005|1994-02-01|NULL|81900002|(-) DESP.ATUALIZACAO DE IMPOSTOS E CONTRIBUICOES|Registrar os montantes correspondentes às atualizações das provisões para impostos e contribuições sobre lucros, salários, serviços de terceiros e outros, observada a variação do(s) índice(s) oficial(is) pertinente(s). Este título deve ser utilizado para registrar os montantes correspondentes às atualizações do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS A PAGAR, código 4.9.4.10.00-8, PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS, código 4.9.4.15.00-3, PROVISÃO PARA IMPOSTO DE RENDA DIFERIDO, código 4.9.4.30.00-2 e Impostos e Contribuições sobre Lucros, código 4.9.4.50.10-9, não devendo ser utilizado para registrar os montantes correspondentes às atualizações monetárias do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES A RECOLHER, código 4.9.4.20.00-5 e seus subtítulos contábeis.
81990108|1995-07-01|NULL|81990005|(-) IMPOSTOS E CONTRIBUICOES SOBRE LUCROS|Registrar os montantes correspondentes às atualizações das provisões para impostos e contribuições sobre lucros, salários, serviços de terceiros e outros, observada a variação do(s) índice(s) oficial(is) pertinente(s). Este título deve ser utilizado para registrar os montantes correspondentes às atualizações do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS A PAGAR, código 4.9.4.10.00-8, PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS, código 4.9.4.15.00-3, PROVISÃO PARA IMPOSTO DE RENDA DIFERIDO, código 4.9.4.30.00-2 e Impostos e Contribuições sobre Lucros, código 4.9.4.50.10-9, não devendo ser utilizado para registrar os montantes correspondentes às atualizações monetárias do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES A RECOLHER, código 4.9.4.20.00-5 e seus subtítulos contábeis.
81990201|1995-07-01|NULL|81990005|(-) IMPOSTOS E CONTRIBUICOES SOBRE SALARIOS|Registrar os montantes correspondentes às atualizações das provisões para impostos e contribuições sobre lucros, salários, serviços de terceiros e outros, observada a variação do(s) índice(s) oficial(is) pertinente(s). Este título deve ser utilizado para registrar os montantes correspondentes às atualizações do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS A PAGAR, código 4.9.4.10.00-8, PROVISÃO PARA IMPOSTOS E CONTRIBUIÇÕES SOBRE LUCROS, código 4.9.4.15.00-3, PROVISÃO PARA IMPOSTO DE RENDA DIFERIDO, código 4.9.4.30.00-2 e Impostos e Contribuições sobre Lucros, código 4.9.4.50.10-9, não devendo ser utilizado para registrar os montantes correspondentes às atualizações monetárias do valor apropriado em IMPOSTOS E CONTRIBUIÇÕES A RECOLHER, código 4.9.4.20.00-5 e seus subtítulos contábeis.
